Ensembl,TOM.similarity.measure,Name,gene_biotype,treated.atf4.vs.rosa26_logFC,treated.atf4.vs.rosa26_logCPM,treated.atf4.vs.rosa26_adjusted.pvalue
ENSMUSG00000079057.5,1.65779640770003e-05,Cyp4v3,protein_coding,0.398169126667043,2.61989375756197,0.114647117045377
ENSMUSG00000045038.15,1.65695764950062e-05,Prkce,protein_coding,0.192582888584946,3.70410175892483,0.202217511446392
ENSMUSG00000120240.1,1.65664063211578e-05,Gm56968,lncRNA,0.317554406047093,-0.429180530561488,0.687414406016133
ENSMUSG00000014426.10,1.6547965226276e-05,Map3k4,protein_coding,0.158810617572775,5.66588841967004,0.0433261153426604
ENSMUSG00000036890.14,1.65056733948781e-05,Gtdc1,protein_coding,0.347142903212023,3.18326960929921,0.102753114349197
ENSMUSG00000078965.6,1.64979663666056e-05,Gm12033,processed_pseudogene,NA,NA,NA
ENSMUSG00000120917.1,1.6491456010479e-05,Gm56806,lncRNA,NA,NA,NA
ENSMUSG00000110993.2,1.64827217655959e-05,Gm47963,TEC,0.285173954394864,1.62270213499563,0.701564524333753
ENSMUSG00000032212.11,1.64803359598651e-05,Sltm,protein_coding,0.0304698892205195,7.30156706102719,0.780380647221308
ENSMUSG00000015766.15,1.64531552110935e-05,Eps8,protein_coding,-0.631857560357359,1.40703393755861,0.156180054747281
ENSMUSG00000021830.15,1.64297279233388e-05,Txndc16,protein_coding,0.114354500220708,4.77609604635389,0.290565741401862
ENSMUSG00000110744.2,1.64165695654706e-05,Gm5171,processed_pseudogene,0.281409959090695,-0.938593226590206,0.857546298481019
ENSMUSG00000071649.7,1.64103363372297e-05,B3gat3,protein_coding,-0.0322140934517036,5.64746935292917,0.883146072670552
ENSMUSG00000021706.15,1.63989283445638e-05,Zfyve16,protein_coding,0.203305926727636,4.27400609261159,0.28502418546513
ENSMUSG00000070461.4,1.63926462959032e-05,9230112E08Rik,lncRNA,0.381469087058168,3.68015566049459,0.139079610045964
ENSMUSG00000084215.4,1.63230866504214e-05,Gm11814,processed_pseudogene,NA,NA,NA
ENSMUSG00000063802.6,1.6310133037918e-05,Hspbp1,protein_coding,-0.287580475141591,6.53589812717514,0.173334301687165
ENSMUSG00000118353.2,1.63063456087623e-05,Nsa2-ps1,processed_pseudogene,-0.40975070030264,-0.551447508848001,0.556273652915514
ENSMUSG00000022550.19,1.62862126490638e-05,Adck5,protein_coding,-0.134872983225744,4.57422281794689,0.4336215371764
ENSMUSG00000045799.7,1.6279220311821e-05,Gm9800,processed_pseudogene,-1.13198575408043,1.26156797286635,0.00961219860794391
ENSMUSG00000012123.18,1.6255991913261e-05,Crybg2,protein_coding,-0.501796151197669,3.25861749381211,0.0198103998368652
ENSMUSG00000026179.15,1.62309086874724e-05,Pnkd,protein_coding,-0.11881887633612,3.9067977157128,0.56482442526943
ENSMUSG00000026407.18,1.62288318585343e-05,Cacna1s,protein_coding,NA,NA,NA
ENSMUSG00000108132.2,1.6217867611517e-05,Gm44175,lncRNA,0.398908941268546,1.99088687900865,0.243594313778717
ENSMUSG00000001288.16,1.61803220932961e-05,Rarg,protein_coding,0.814249076295514,2.89950261252865,0.00121583876764733
ENSMUSG00000008153.13,1.61648339534022e-05,Clstn3,protein_coding,NA,NA,NA
ENSMUSG00000050270.13,1.61637353756365e-05,Tmem220,protein_coding,0.402316502424621,-0.707364444292769,0.677461703264308
ENSMUSG00000038569.14,1.61619048725917e-05,Rad9b,protein_coding,-0.0321844299892903,2.73147747398804,0.892933212585381
ENSMUSG00000032381.6,1.6154990050949e-05,Ciao2a,protein_coding,-0.267433522568833,6.2377434325168,0.125748334438606
ENSMUSG00000074250.12,1.61385813708023e-05,NA,NA,NA,NA,NA
ENSMUSG00000078240.3,1.61252195766015e-05,Rpl27rt,protein_coding,NA,NA,NA
ENSMUSG00000107023.3,1.60933101664824e-05,Gm42715,protein_coding,0.740008160725736,1.93102255535703,0.131356388560983
ENSMUSG00000031673.7,1.60669384599744e-05,Cdh11,protein_coding,0.349561492716202,-0.746724447776578,0.693543479158761
ENSMUSG00000120057.1,1.60586012918348e-05,Gm56956,lncRNA,NA,NA,NA
ENSMUSG00000057133.15,1.60230310680031e-05,Chd6,protein_coding,0.377374463107791,6.11252213945076,0.00115114367553371
ENSMUSG00000021806.5,1.60065560507406e-05,Nid2,protein_coding,NA,NA,NA
ENSMUSG00000113200.2,1.60061129013479e-05,Gm48632,TEC,0.518430189188073,0.964680295182529,0.648492569568752
ENSMUSG00000043207.11,1.60029331377129e-05,Zmpste24,protein_coding,-0.296146523742777,6.06742907017986,0.00756802869183147
ENSMUSG00000090544.4,1.59999068113023e-05,Gm6576,processed_pseudogene,NA,NA,NA
ENSMUSG00000025855.14,1.59854841154535e-05,Prkar1b,protein_coding,-0.00441419800358047,-1.14719766242512,0.997398891319055
ENSMUSG00000115087.2,1.59842134336792e-05,Gm48998,TEC,NA,NA,NA
ENSMUSG00000025977.16,1.59667912880544e-05,Boll,protein_coding,0.78394267135323,1.07060874319094,0.0801708253824489
ENSMUSG00000027551.16,1.59645376625032e-05,Zfp64,protein_coding,0.0085178225268016,4.8702284161062,0.953677566736805
ENSMUSG00000070565.12,1.59530647541719e-05,Rasal2,protein_coding,0.351132185582365,-0.448621932895338,0.696339968440888
ENSMUSG00000078502.11,1.59359781064629e-05,Zfp268,protein_coding,0.181558691063067,4.0225839009309,0.445157764586321
ENSMUSG00000032560.15,1.59342454890286e-05,Dnajc13,protein_coding,-0.0419703348468539,7.02860475690089,0.65213072760236
ENSMUSG00000003131.8,1.59216937947784e-05,Pafah1b2,protein_coding,0.0105791575749497,6.88476966924294,0.916615961324241
ENSMUSG00000018470.9,1.59192745032294e-05,Kcnab3,protein_coding,NA,NA,NA
ENSMUSG00000085112.3,1.59105206473445e-05,A530072M11Rik,lncRNA,0.251553740890015,1.62485641922538,0.447631575426769
ENSMUSG00000108878.2,1.58623557980479e-05,Gm49493,TEC,-0.92438695281866,-0.731810476489044,0.350431678215889
ENSMUSG00000020170.5,1.58605157721185e-05,Frs2,protein_coding,0.186118858559065,5.22376546183183,0.18396874199347
ENSMUSG00000030942.9,1.58549155163687e-05,Thumpd1,protein_coding,-0.158425676295061,6.98634385022276,0.0817031497796292
ENSMUSG00000060467.5,1.58380381711878e-05,Gm10080,processed_pseudogene,NA,NA,NA
ENSMUSG00000032231.15,1.58183133705924e-05,Anxa2,protein_coding,-0.527852030424519,6.58814838740402,0.00165899262778984
ENSMUSG00000094843.3,1.58143353924953e-05,Ppp1r2-ps1,processed_pseudogene,NA,NA,NA
ENSMUSG00000062461.8,1.58030561706599e-05,Rpl27a-ps4,processed_pseudogene,NA,NA,NA
ENSMUSG00000022313.11,1.57989669544541e-05,Utp23,protein_coding,-0.0926090444125892,4.58450546281372,0.527660512325765
ENSMUSG00000105826.3,1.57966115504664e-05,Gm42141,TEC,0.0238145264087005,2.34103405813116,0.948350961060056
ENSMUSG00000026925.17,1.57762572195413e-05,Inpp5e,protein_coding,-0.0519032093516758,4.69978996593315,0.68162869239298
ENSMUSG00000017144.9,1.57693876992805e-05,Rnd3,protein_coding,NA,NA,NA
ENSMUSG00000030884.13,1.57665217949346e-05,Uqcrc2,protein_coding,-0.137461216697027,7.5431674346106,0.419138369033083
ENSMUSG00000009681.11,1.57592432257689e-05,Bcr,protein_coding,-0.100692504206106,5.64489084855721,0.32552626787918
ENSMUSG00000046111.19,1.57582891651415e-05,Cep295,protein_coding,-0.194745861759692,6.89788168748485,0.140191239360553
ENSMUSG00000039176.18,1.57491326777848e-05,Polg,protein_coding,-0.0482649927400878,5.96783870538809,0.61281698500626
ENSMUSG00000078485.5,1.57460344019829e-05,Plekhn1,protein_coding,0.0693882356279798,4.27187562055898,0.747146497153942
ENSMUSG00000089417.3,1.57450579110781e-05,Gm22009,scaRNA,0.466455986916412,4.62610889734708,0.208444025540695
ENSMUSG00000063235.19,1.57439410007842e-05,Ptpmt1,protein_coding,-0.290456604835763,5.02018751486847,0.153974963567435
ENSMUSG00000068206.14,1.57191418698383e-05,Pick1,protein_coding,-0.175844160686059,2.95547088577915,0.436806072135681
ENSMUSG00000061544.14,1.57056641445872e-05,Zfp229,protein_coding,NA,NA,NA
ENSMUSG00000038515.11,1.57014656828056e-05,Grtp1,protein_coding,0.0220437055841364,2.40512057151578,0.952903017351561
ENSMUSG00000066036.15,1.57014074739175e-05,Ubr4,protein_coding,-0.0594617738840118,8.93701715569991,0.676856277361993
ENSMUSG00000028954.12,1.56749412208271e-05,Nub1,protein_coding,0.225318635448115,7.07785448606562,0.0073725396302238
ENSMUSG00000120434.1,1.56370585293398e-05,Gm31416,lncRNA,NA,NA,NA
ENSMUSG00000002968.10,1.56280018439037e-05,Med25,protein_coding,-0.145829097689109,5.9494175340547,0.168881675000165
ENSMUSG00000040532.15,1.56108644111941e-05,Abhd11,protein_coding,-0.490621804283338,4.92801913814517,0.00014044303798419
ENSMUSG00000090112.9,1.56046480768009e-05,Shprh,protein_coding,0.236932469006356,6.22120533736979,0.0201527446671423
ENSMUSG00000040549.17,1.56008307708094e-05,Ckap5,protein_coding,-0.527859257889382,7.59266694356935,1.18577078943015e-06
ENSMUSG00000013236.18,1.55925902849232e-05,Ptprs,protein_coding,-0.30627286792777,7.17233883221194,0.000379267656322904
ENSMUSG00000028896.14,1.55921209949085e-05,Rcc1,protein_coding,-0.530071481574255,7.16222716206192,0.00016919162259796
ENSMUSG00000097303.4,1.55867662776574e-05,3110083C13Rik,lncRNA,-0.414913508541628,-0.0803085549182972,0.479191521904549
ENSMUSG00000034252.15,1.55761123550001e-05,Senp6,protein_coding,0.201954597587266,7.43135322092288,0.0108301870890041
ENSMUSG00000046341.6,1.55706316130884e-05,Gm11223,processed_pseudogene,-0.850177606127918,-0.429975517168587,0.277514426457071
ENSMUSG00000071451.11,1.55450826519842e-05,Psmg4,protein_coding,-0.335653643652202,5.09758036937191,0.0982932192833685
ENSMUSG00000024867.15,1.55392865752965e-05,Pip5k1b,protein_coding,-1.02951439551739,-0.684340469510975,0.24512274173574
ENSMUSG00000118504.2,1.55221262124234e-05,Gm53012,protein_coding,0.29034413301753,0.969988351722776,0.481595388573297
ENSMUSG00000059586.11,1.54799172865478e-05,Nsmce2,protein_coding,-0.174866109446473,4.99679300284929,0.101136408243959
ENSMUSG00000005054.8,1.5479162048151e-05,Cstb,protein_coding,-0.330601932923089,4.69832909525801,0.147234058666362
ENSMUSG00000054161.13,1.54745325142608e-05,Fam83e,protein_coding,-0.015767728362172,0.384158752358396,0.987904828163133
ENSMUSG00000120648.1,1.54648589331084e-05,Gm56935,lncRNA,0.198462092702483,2.58506392634319,0.843789468507791
ENSMUSG00000018861.9,1.54551993778667e-05,Fdxr,protein_coding,-0.46706597006565,4.39218754278116,0.0086897497558551
ENSMUSG00000009030.15,1.54463993195197e-05,Pdcl,protein_coding,-0.0832843874080097,5.23747144027161,0.648492569568752
ENSMUSG00000057359.8,1.54058096025094e-05,Gm17494,lncRNA,-1.42983075305496,0.1281549940558,0.00828911921355649
ENSMUSG00000020782.19,1.53862660486498e-05,Llgl2,protein_coding,0.240992147724889,3.83769483037885,0.0780165161173319
ENSMUSG00000022765.11,1.5379689736794e-05,Snap29,protein_coding,0.0360669019536841,5.03101305393861,0.833640348979
ENSMUSG00000022358.8,1.537691203894e-05,Fbxo32,protein_coding,0.836188935152258,4.60868490048143,5.85284916119099e-07
ENSMUSG00000040242.15,1.53717831365489e-05,Fgfr1op2,protein_coding,0.107508972856224,7.50227477629892,0.346732962705589
ENSMUSG00000112237.2,1.53603516264884e-05,NA,NA,0.136252057566789,1.6322680615595,0.799870968892009
ENSMUSG00000025217.16,1.53428528247585e-05,Btrc,protein_coding,0.14603237032699,4.3075972249047,0.438790751561697
ENSMUSG00000077704.3,1.53297595708613e-05,Snord89,snoRNA,1.10664453390309,-0.326347305268028,0.0782298177890136
ENSMUSG00000003779.17,1.53189109737116e-05,Kif20a,protein_coding,-0.906520135334819,6.73991160624915,2.86418610028826e-08
ENSMUSG00000004789.11,1.53106077048663e-05,Dlst,protein_coding,-0.0838798198299781,7.05085799588061,0.29426572147895
ENSMUSG00000040688.17,1.52853267239922e-05,Tbl3,protein_coding,-0.672830249160664,6.13292747898358,7.89287866612495e-07
ENSMUSG00000028780.14,1.52668192133498e-05,Sema3c,protein_coding,NA,NA,NA
ENSMUSG00000022110.14,1.52337689985996e-05,Sucla2,protein_coding,-0.113614979505181,5.84740664689341,0.496115962367237
ENSMUSG00000053644.14,1.52222460526036e-05,Aldh7a1,protein_coding,-0.00630142108252294,3.93287654365458,0.97992415706157
ENSMUSG00000043618.10,1.52172492029563e-05,Eif5al3-ps,processed_pseudogene,NA,NA,NA
ENSMUSG00000024135.11,1.52132958973422e-05,Srbd1,protein_coding,-0.127521071082517,5.04266728653153,0.247062869814219
ENSMUSG00000073434.13,1.52050332418526e-05,Wdr90,protein_coding,-0.465888004620241,5.43102838473515,0.000243032516954814
ENSMUSG00000073394.5,1.51455228427163e-05,Runx2os1,lncRNA,0.0104935448739881,0.868246346166962,0.9872240302145
ENSMUSG00000065353.3,1.51241967650573e-05,Snora73b,snoRNA,-0.841050208479665,2.35910176821239,0.0468587495786923
ENSMUSG00000036885.15,1.51175508071525e-05,Arhgef26,protein_coding,1.02717796882894,0.00948849918885509,0.259759546895171
ENSMUSG00000120558.1,1.51132697252777e-05,Gm39035,lncRNA,NA,NA,NA
ENSMUSG00000020536.13,1.5112783008935e-05,Llgl1,protein_coding,-0.247735990576041,5.82294599282585,0.0413520062227597
ENSMUSG00000106831.2,1.51063965955705e-05,Ube2n-ps1,processed_pseudogene,NA,NA,NA
ENSMUSG00000038696.15,1.50941526486136e-05,Mapkap1,protein_coding,-0.179293566597155,5.78891191754648,0.0536774115308846
ENSMUSG00000057322.13,1.50931205004085e-05,Rpl38,protein_coding,-0.466895186827604,9.09876551267015,0.202352073687505
ENSMUSG00000030284.12,1.50814287198359e-05,NA,NA,-0.0600889808204012,1.67666725644645,0.879974501170298
ENSMUSG00000025047.10,1.50777442220649e-05,Pdcd11,protein_coding,-0.327695334357973,7.22007521724684,0.00023984401863454
ENSMUSG00000020393.17,1.50643154436059e-05,Kremen1,protein_coding,0.115826823760298,5.43125175910638,0.307323475513133
ENSMUSG00000021661.17,1.50508330055037e-05,Ankra2,protein_coding,0.279284359600939,4.9466185838785,0.0126767106205128
ENSMUSG00000047669.9,1.50505739709787e-05,Msl3l2,protein_coding,-0.35370089065337,0.996149753882981,0.478479256284799
ENSMUSG00000025893.9,1.50078973245171e-05,Kbtbd3,protein_coding,-0.0113803083341663,2.15212097125509,0.980688277627679
ENSMUSG00000055128.16,1.49385314286397e-05,Cgrrf1,protein_coding,-0.135142282579442,2.88865849527287,0.593921140481796
ENSMUSG00000041645.15,1.4938110343525e-05,Ddx24,protein_coding,-0.28866485420638,6.93683373902412,0.00625156691607723
ENSMUSG00000039187.17,1.49368511115777e-05,Fanci,protein_coding,-0.568972389352391,5.61675046117448,1.57183914021381e-05
ENSMUSG00000030835.7,1.4910637331136e-05,Nomo1,protein_coding,-0.032673428246029,7.14315973247818,0.769308764401697
ENSMUSG00000068101.12,1.48902413682617e-05,Cenpm,protein_coding,-1.32538610116577,4.25389542663841,1.20491038826123e-07
ENSMUSG00000029447.14,1.48872020200859e-05,Cct6a,protein_coding,-0.396002892520381,8.61128116346665,0.00056452847012598
ENSMUSG00000029462.19,1.48554812895998e-05,Vps29,protein_coding,-0.144928814920284,6.0122565464429,0.371340405876203
ENSMUSG00000092277.2,1.48156574060933e-05,Gm19684,protein_coding,0.567092506158397,2.36881434452862,0.0504696619518244
ENSMUSG00000096727.4,1.47944716283388e-05,Psmb9,protein_coding,-0.176160416190559,7.55195742190985,0.180210829149039
ENSMUSG00000074283.6,1.47872789148393e-05,Zfp109,protein_coding,0.0939462494450738,2.18998680816323,0.818980342227848
ENSMUSG00000011158.9,1.47845394719863e-05,Brf1,protein_coding,0.0538512059022489,6.56748774582099,0.627055507690137
ENSMUSG00000071054.13,1.47832030910065e-05,Safb,protein_coding,-0.0687163120640194,7.30603010903468,0.459469512312379
ENSMUSG00000070644.14,1.4767279148354e-05,Etnk2,protein_coding,NA,NA,NA
ENSMUSG00000032648.15,1.47531918515376e-05,Pygm,protein_coding,0.283172839160382,4.22136108896693,0.0553847020106596
ENSMUSG00000033313.12,1.47289196404916e-05,Fbxl8,protein_coding,-0.0600628807339025,3.57774262199705,0.803306452903283
ENSMUSG00000047388.11,1.47214395704108e-05,Atmin,protein_coding,0.171197017143544,5.00775376489438,0.151872385415361
ENSMUSG00000053510.13,1.4712016813994e-05,Nrdc,protein_coding,-0.050579088604397,7.52588018273569,0.559891222443429
ENSMUSG00000039834.18,1.47013005757778e-05,Zfp335,protein_coding,0.129424580833196,5.93536978195313,0.165989334612114
ENSMUSG00000106990.2,1.46793643841668e-05,Gm42547,TEC,0.222605147919122,2.47108409881349,0.541681645338813
ENSMUSG00000049515.13,1.46687977145255e-05,Espnl,protein_coding,0.131087019003572,-0.235214695606372,0.880088587713605
ENSMUSG00000091475.6,1.46663639298371e-05,NA,NA,0.0516474048669608,0.0123940065296055,0.940722178300382
ENSMUSG00000103945.2,1.46237257784526e-05,Gm38228,TEC,0.408053339461168,0.778485811967256,0.567374418858914
ENSMUSG00000011256.17,1.46202942399181e-05,Adam19,protein_coding,-0.0603768096146544,8.15007364231721,0.528669309011953
ENSMUSG00000017188.4,1.45586270843222e-05,Coa3,protein_coding,-0.395288943265694,4.79256147837586,0.0366390978097139
ENSMUSG00000027323.11,1.45518766645978e-05,Rad51,protein_coding,-0.842464083797179,6.4423539905581,5.09652103028955e-08
ENSMUSG00000070871.11,1.45336723399323e-05,Ccnyl1,protein_coding,-0.0675937720354654,3.29578093349414,0.809085883746081
ENSMUSG00000097569.3,1.45169560018488e-05,Gm26640,lncRNA,NA,NA,NA
ENSMUSG00000083041.3,1.45139961003628e-05,Gmfg-ps,processed_pseudogene,NA,NA,NA
ENSMUSG00000065725.3,1.44925285080437e-05,Gm26165,snoRNA,NA,NA,NA
ENSMUSG00000120196.1,1.44651042324709e-05,Gm57367,lncRNA,NA,NA,NA
ENSMUSG00000114419.2,1.44631285971952e-05,5430414B19Rik,lncRNA,0.376200369303672,1.50741622355083,0.347970094074111
ENSMUSG00000027663.13,1.44617992806228e-05,NA,NA,0.400692790861853,6.16173291729921,7.4593613881526e-05
ENSMUSG00000034063.9,1.4452812662184e-05,NA,NA,0.499018884868712,0.48513794594071,0.386065297783487
ENSMUSG00000030032.15,1.44394727558427e-05,Wdr54,protein_coding,0.282546709824729,-0.298945750412219,0.653458822523232
ENSMUSG00000044199.7,1.44255255290959e-05,S1pr4,protein_coding,0.640905625992934,6.65016050672726,0.000208108723574104
ENSMUSG00000005354.17,1.44048164552805e-05,Txn2,protein_coding,-0.215512863136523,6.69577931741187,0.0713143688882709
ENSMUSG00000094497.2,1.44025629623709e-05,Gm8210,processed_pseudogene,NA,NA,NA
ENSMUSG00000026785.15,1.43790484907483e-05,Pkn3,protein_coding,-0.816977108604038,1.44418536955849,0.0491932954614351
ENSMUSG00000064267.14,1.43476906865091e-05,Hvcn1,protein_coding,0.242507469959317,5.83047609678021,0.12101003590746
ENSMUSG00000029166.15,1.43337741949397e-05,Mapre3,protein_coding,0.603342271533408,1.8960334026303,0.0336319648948717
ENSMUSG00000045071.15,1.43271616978869e-05,E130308A19Rik,protein_coding,-0.0125009702148679,3.30744820030483,0.96171665048688
ENSMUSG00000033722.10,1.43211201831937e-05,BC034090,protein_coding,NA,NA,NA
ENSMUSG00000028150.15,1.42826528342842e-05,Rorc,protein_coding,NA,NA,NA
ENSMUSG00000081895.4,1.42790733957274e-05,Rpl17-ps10,processed_pseudogene,-0.24276526530386,3.23645673376986,0.462071198267699
ENSMUSG00000034892.9,1.42410210449807e-05,Rps29,protein_coding,-0.224304495095031,9.74360292470608,0.63901874068461
ENSMUSG00000038884.15,1.42394417783806e-05,Shfl,protein_coding,-0.16637127052132,5.49448311690576,0.141553926376708
ENSMUSG00000030056.9,1.42387166646359e-05,Isy1,protein_coding,0.238522800958218,5.61640080810739,0.0447364827612431
ENSMUSG00000111390.2,1.4235809711468e-05,Gm48796,lncRNA,0.252688557243612,2.40864810616737,0.544191930965021
ENSMUSG00000107838.2,1.42331619884234e-05,Gm45769,TEC,0.293070302012552,0.5658382274387,0.513987400622247
ENSMUSG00000049327.18,1.42235292541143e-05,Kmt5a,protein_coding,-0.137519651983093,7.53309051958751,0.184039681371994
ENSMUSG00000000579.15,1.41607806889559e-05,Dynlt1c,protein_coding,0.0486729037321412,2.43523749495185,0.869047485559654
ENSMUSG00000079084.13,1.41527645448656e-05,Ccdc82,protein_coding,-0.00175633800967531,6.91157774917473,0.990357693724259
ENSMUSG00000007659.19,1.40907338830339e-05,Bcl2l1,protein_coding,-0.221306507041699,6.72466696081599,0.0504017668924125
ENSMUSG00000075600.4,1.4077409797418e-05,Zc3h3,protein_coding,0.00154968356940221,3.81603681681351,0.994148555414171
ENSMUSG00000005534.11,1.40662205901917e-05,Insr,protein_coding,0.641568396177057,4.76282482860941,0.000159081214993453
