Ensembl,TOM.similarity.measure,Name,gene_biotype,treated.cebpg.vs.rosa26_logFC,treated.cebpg.vs.rosa26_logCPM,treated.cebpg.vs.rosa26_adjusted.pvalue
ENSMUSG00000029621.15,4.8947597530728e-05,Arpc1a,protein_coding,-0.285484414434284,6.13091747490475,0.0129852714429563
ENSMUSG00000029790.17,4.89221241517753e-05,Cep41,protein_coding,-0.0867575064220292,3.84259876840801,0.585121985893929
ENSMUSG00000024120.13,4.89113513477416e-05,Lrpprc,protein_coding,-0.296191951793295,7.14533778533703,0.00141716278472124
ENSMUSG00000027942.18,4.89056600977894e-05,4933434E20Rik,protein_coding,0.272122790191752,3.30282811796434,0.090453777909923
ENSMUSG00000120558.1,4.89056584353216e-05,Gm39035,lncRNA,NA,NA,NA
ENSMUSG00000063870.13,4.88936442730048e-05,Chd4,protein_coding,-0.179259182076737,9.0632290853265,0.0458734239094181
ENSMUSG00000030811.15,4.88337539117635e-05,Fbxl19,protein_coding,-0.109198385242058,3.97195457373979,0.47357751482426
ENSMUSG00000038390.12,4.88217687778019e-05,Gpr162,protein_coding,NA,NA,NA
ENSMUSG00000018340.14,4.87726683509056e-05,Anxa6,protein_coding,-0.166881366752813,9.30602254357368,0.145068199457118
ENSMUSG00000019579.14,4.87303231924803e-05,Mydgf,protein_coding,-0.373637138051428,5.63802525118728,0.0559426364207035
ENSMUSG00000027227.8,4.86823818666193e-05,Sord,protein_coding,-0.635724586291057,2.35685204414387,0.0262853603332618
ENSMUSG00000109865.2,4.86136727262607e-05,Hspa14,protein_coding,-0.419542202163665,6.44554706425697,0.000255308572777642
ENSMUSG00000050299.9,4.858002349662e-05,Gm9843,processed_pseudogene,-0.801894093738393,1.4994765654673,0.0867455212387244
ENSMUSG00000054733.10,4.85201187328733e-05,Msra,protein_coding,-0.194101461697389,3.96802633658447,0.242910587070543
ENSMUSG00000120613.1,4.85026135925492e-05,Gm56502,lncRNA,NA,NA,NA
ENSMUSG00000020570.16,4.84109117575949e-05,Sypl1,protein_coding,-0.157568441698573,3.87533976620664,0.306600301805436
ENSMUSG00000052291.10,4.83603875553564e-05,NA,NA,0.0817784698915,1.73502602708543,0.841011666848575
ENSMUSG00000117972.2,4.83095907628413e-05,Gm6813,processed_pseudogene,NA,NA,NA
ENSMUSG00000034255.19,4.82270665194764e-05,Arhgap27,protein_coding,0.0581760534167468,6.32392315825286,0.558534357675907
ENSMUSG00000022831.15,4.81926296731885e-05,Hcls1,protein_coding,-0.363695161912365,8.05073284483246,0.0103969068795141
ENSMUSG00000042647.14,4.81733578681194e-05,Acad12,protein_coding,0.0706774546795724,1.76378018633893,0.837926956970018
ENSMUSG00000035314.11,4.81669148156819e-05,Gdpd5,protein_coding,0.00367417487359728,2.07126132890452,0.992764135160358
ENSMUSG00000068663.15,4.81551799001463e-05,Clec16a,protein_coding,0.224646915195706,5.12673525047964,0.0928832287851883
ENSMUSG00000082998.4,4.8141707763446e-05,Gm11221,processed_pseudogene,NA,NA,NA
ENSMUSG00000101599.2,4.81268063618723e-05,Gm20342,lncRNA,0.689232436843953,3.43346760596655,0.0983390237175122
ENSMUSG00000040761.17,4.80125032839061e-05,Spen,protein_coding,-0.043392087222724,7.17473022662726,0.7465516200147
ENSMUSG00000002799.7,4.79378531209846e-05,Jag2,protein_coding,-0.0398109133147779,3.49649623431941,0.868900954420845
ENSMUSG00000063873.11,4.79206517620338e-05,Slc24a3,protein_coding,0.31628027095891,1.1120991507496,0.608007650280093
ENSMUSG00000021418.16,4.7917832457529e-05,Rpp40,protein_coding,-0.519280190031933,3.50533453172273,0.00106660147123946
ENSMUSG00000087367.3,4.78879416573105e-05,Gm15491,lncRNA,0.129068082344917,0.73110286512443,0.840668144694023
ENSMUSG00000033047.6,4.78327077115618e-05,Eif3l,protein_coding,-0.421915465697261,7.57217014450898,0.000291671407205238
ENSMUSG00000027381.17,4.76954028507393e-05,NA,NA,0.308042436540395,6.97128301386893,0.000819988937195629
ENSMUSG00000053470.14,4.76015156071979e-05,Kdm3a,protein_coding,0.204894465543903,7.53204395267756,0.00897515327892707
ENSMUSG00000024921.18,4.75282145320851e-05,Smarca2,protein_coding,0.199218645188137,6.60977278522628,0.082354097093596
ENSMUSG00000087178.9,4.75117080672335e-05,A230056P14Rik,lncRNA,-0.155573398027822,-0.220846395839916,0.872311888322323
ENSMUSG00000108214.2,4.75056235150858e-05,Gm43982,TEC,0.298860838074735,0.735408776625822,0.785059383578485
ENSMUSG00000029632.8,4.74986213241817e-05,Ndufa4,protein_coding,-0.49210265134786,6.09604109624098,0.0501370668398739
ENSMUSG00000018583.6,4.74679844309976e-05,G3bp1,protein_coding,-0.363398991065525,8.89876108849184,0.00063337568007518
ENSMUSG00000033373.17,4.73626418954636e-05,Fntb,protein_coding,-0.111628185626114,5.69444600337946,0.215964844476645
ENSMUSG00000028841.15,4.73302924742158e-05,Cnksr1,protein_coding,NA,NA,NA
ENSMUSG00000032323.14,4.72510226873924e-05,Cyp11a1,protein_coding,NA,NA,NA
ENSMUSG00000021243.15,4.72145190077699e-05,Fcf1,protein_coding,-0.160344207578042,5.72432799833903,0.467162661571722
ENSMUSG00000017801.16,4.72123192145411e-05,Mlx,protein_coding,-0.219893976257385,5.41337944593247,0.171020014296472
ENSMUSG00000073125.11,4.71674818247483e-05,Xlr3b,protein_coding,-0.158660978137094,2.0436117255272,0.691401019835725
ENSMUSG00000031155.18,4.71481449212542e-05,Pim2,protein_coding,-0.207968179025183,8.15194649278821,0.024135648688425
ENSMUSG00000030309.17,4.70828986107109e-05,Caprin2,protein_coding,0.156352361969187,3.24885782427673,0.446938615661623
ENSMUSG00000054702.15,4.70294242127206e-05,Ap1s3,protein_coding,-0.459103764619292,4.76507408220298,0.00169151626673063
ENSMUSG00000037465.11,4.69869462576567e-05,Klf10,protein_coding,0.67209976098018,5.65121457021931,4.99405118771836e-05
ENSMUSG00000066151.13,4.69395170144988e-05,Fkbp15,protein_coding,0.164963617683809,6.27189496218978,0.0666876017816282
ENSMUSG00000037613.17,4.6852145342553e-05,Tnfrsf23,protein_coding,0.5476190396638,-0.133918725470897,0.426490098426309
ENSMUSG00000019873.9,4.68097799574032e-05,Reep3,protein_coding,-0.0720374296739991,5.81834075909328,0.525228577496163
ENSMUSG00000062470.11,4.67872102945804e-05,Fbxl12os,lncRNA,0.925788254284908,-0.493589785220162,0.209356619672904
ENSMUSG00000042628.9,4.67845214667703e-05,Zfyve1,protein_coding,0.1489473739909,4.84962575207848,0.323793348676565
ENSMUSG00000015961.9,4.6738413399204e-05,Adss2,protein_coding,-0.0582628552314333,7.22100368955972,0.557499059059201
ENSMUSG00000050714.10,4.66706670753069e-05,Zbtb26,protein_coding,0.0698533844916277,4.07490869346557,0.661924851764501
ENSMUSG00000008036.12,4.66365891164121e-05,Ap2s1,protein_coding,-0.467786684498866,6.17094729199759,0.00245023409466053
ENSMUSG00000006498.17,4.6559163943866e-05,Ptbp1,protein_coding,-0.329825222295286,9.08903702988878,0.00266914179162999
ENSMUSG00000040247.7,4.65559638720878e-05,Tbc1d10c,protein_coding,0.375050598708755,6.03463354413443,0.00736160412517292
ENSMUSG00000064380.3,4.64451632776925e-05,Gm26448,snoRNA,0.436407716943427,0.213457798872311,0.659144275875493
ENSMUSG00000051469.15,4.63737223144496e-05,Zfp24,protein_coding,0.17460136758829,5.76114025306532,0.122830458905706
ENSMUSG00000111082.3,4.63518815582652e-05,Gm30934,lncRNA,-0.0901004852362281,0.138670944944289,0.922508994045237
ENSMUSG00000103115.2,4.63166462858813e-05,Gm37584,lncRNA,0.419903603753018,1.17469651740948,0.34540875618999
ENSMUSG00000107955.2,4.62538717506684e-05,Gm44027,TEC,0.727447260204166,0.629017176429717,0.4220495082888
ENSMUSG00000031996.18,4.61396933818249e-05,Aplp2,protein_coding,0.00105851616149829,5.14521582282621,0.994896017884472
ENSMUSG00000083619.4,4.61310057319541e-05,Gm14414,processed_pseudogene,NA,NA,NA
ENSMUSG00000099764.2,4.60917707722172e-05,Rps10-ps2,processed_pseudogene,-0.684679560142888,1.67935681076197,0.107270069134078
ENSMUSG00000073236.6,4.60765806418414e-05,2500004C02Rik,lncRNA,0.456915330013113,2.20064657517841,0.111756723677916
ENSMUSG00000019143.16,4.59921617593083e-05,Hars2,protein_coding,-0.0151097381810068,5.21147331530842,0.907037181899599
ENSMUSG00000095742.2,4.59223042980733e-05,NA,NA,0.0416464259210724,4.79801029805709,0.919368225427957
ENSMUSG00000091993.3,4.58317177040308e-05,B930036N10Rik,lncRNA,0.449409219252859,-0.0282888106647456,0.643498008704093
ENSMUSG00000042104.19,4.58228470758742e-05,Uggt2,protein_coding,0.267893683685111,0.0671024301344827,0.69506857150945
ENSMUSG00000028779.17,4.57862418597197e-05,Pef1,protein_coding,0.0544706390059879,4.74567654280596,0.802131687301217
ENSMUSG00000085379.3,4.56319159326273e-05,2310058D17Rik,lncRNA,0.19343527866277,2.54260076165354,0.506861155414592
ENSMUSG00000022570.8,4.55614486145861e-05,Gfus,protein_coding,-0.440932126550506,5.18718667233585,0.00997083097483987
ENSMUSG00000040282.14,4.55216137365298e-05,Cdin1,protein_coding,-0.0908486098743246,3.59151523316762,0.637987270097021
ENSMUSG00000056019.13,4.55125247487197e-05,Zfp709,protein_coding,-0.0309910267073479,3.81122175220921,0.849573676208631
ENSMUSG00000108741.2,4.55064198866673e-05,Gm44553,TEC,0.633091889578491,2.14951821157722,0.489646479791797
ENSMUSG00000029095.18,4.54852876052229e-05,Ablim2,protein_coding,0.874088111994864,-0.746888612974393,0.242762562342837
ENSMUSG00000081051.5,4.54776762823699e-05,Gm15427,processed_pseudogene,-0.0351035609511622,1.93449053910596,0.948010094894062
ENSMUSG00000004113.19,4.54735355122879e-05,NA,NA,NA,NA,NA
ENSMUSG00000086728.4,4.54712653793541e-05,Man2c1os,lncRNA,0.577688148954603,0.865066489600653,0.214720008577219
ENSMUSG00000096199.3,4.54610772380053e-05,Ptrhd1,protein_coding,-0.156998757182514,3.71877635022235,0.478172806071706
ENSMUSG00000026959.14,4.54560072951747e-05,Grin1,protein_coding,NA,NA,NA
ENSMUSG00000087497.9,4.54531950003876e-05,2810001G20Rik,lncRNA,0.0792609411280244,2.98308845556881,0.84803887260863
ENSMUSG00000020671.10,4.5448832847393e-05,Rab10,protein_coding,-0.0672362905043422,7.72324716573766,0.610141259019319
ENSMUSG00000001569.11,4.54330758400974e-05,Nom1,protein_coding,-0.0763794401255679,6.5341923362847,0.322708556765455
ENSMUSG00000014767.18,4.54234054354313e-05,Tbp,protein_coding,-0.0357935205868117,5.46487468938757,0.777996139512207
ENSMUSG00000038446.9,4.53120540803933e-05,Cdc40,protein_coding,0.00150511617268103,6.16605162918323,0.988781984029977
ENSMUSG00000055493.5,4.51776656517918e-05,Epm2a,protein_coding,0.294727085617055,-0.481119691357408,0.70481846706412
ENSMUSG00000019843.15,4.51350223581998e-05,Fyn,protein_coding,-0.0635243946390511,8.23934041662423,0.446367262644457
ENSMUSG00000005947.12,4.51190058658701e-05,Itgae,protein_coding,0.909159730055149,6.59871753964001,6.48387679829586e-08
ENSMUSG00000026576.13,4.51085023338409e-05,Atp1b1,protein_coding,-1.04702868796014,4.96305228506597,1.19910210406841e-06
ENSMUSG00000019857.8,4.50707496533107e-05,Asf1a,protein_coding,-0.0414944227541613,5.5250282830636,0.870998947208882
ENSMUSG00000032875.9,4.50411481584656e-05,Arhgef17,protein_coding,NA,NA,NA
ENSMUSG00000033478.6,4.5031344333998e-05,NA,NA,0.0808044079873716,5.57099911826394,0.429880859439108
ENSMUSG00000091183.6,4.49747647410962e-05,Gm5141,protein_coding,-0.165379677063207,2.75526409654784,0.602533667324408
ENSMUSG00000002455.15,4.49319560868018e-05,Prpf6,protein_coding,-0.0908896925359408,6.4689029272232,0.328505705740236
ENSMUSG00000035367.10,4.48645346822797e-05,Rmi1,protein_coding,-0.00865212162897523,4.93225297595962,0.963851310970179
ENSMUSG00000030545.10,4.48114240518551e-05,Pex11a,protein_coding,0.400981813300977,0.58962737057224,0.432166984440749
ENSMUSG00000053950.11,4.47145854962029e-05,Adnp2,protein_coding,-0.308154474495033,5.11125628013056,0.0373318203835258
ENSMUSG00000029629.18,4.46444672180644e-05,Phf14,protein_coding,0.150994231764423,6.29207833399799,0.0889816033587871
ENSMUSG00000039427.15,4.46281360274128e-05,Alg1,protein_coding,0.0155437994034937,4.54195109650608,0.929327861459892
ENSMUSG00000026162.9,4.46167333519316e-05,Nhej1,protein_coding,-0.0454319686456621,2.61419647740408,0.883951898727004
ENSMUSG00000026374.15,4.46050078038688e-05,Tsn,protein_coding,-0.291901067561749,7.259681022301,0.00536809556410678
ENSMUSG00000027465.14,4.44928554225324e-05,Tbc1d20,protein_coding,-0.161200194376514,6.55705964902567,0.136401209116683
ENSMUSG00000003746.17,4.44748627429991e-05,Man1a,protein_coding,-0.0540744866526919,6.75993081411071,0.576634878649739
ENSMUSG00000111662.3,4.4387594324907e-05,NA,NA,0.391207362220084,1.84733586268681,0.471966584120611
ENSMUSG00000121211.1,4.43397388705915e-05,Gm57458,lncRNA,1.53640040117961,-1.08347196256706,0.21724293807904
ENSMUSG00000100747.5,4.43146345364325e-05,NA,NA,0.0385632405020665,0.0148272018613014,0.998080521339663
ENSMUSG00000111212.2,4.42876229568757e-05,5330432J10Rik,TEC,0.422375316518799,3.79703990072055,0.702026592125414
ENSMUSG00000020527.15,4.42646010043554e-05,Myo19,protein_coding,-0.0573437990370524,4.13174128264368,0.790066330381483
ENSMUSG00000026627.8,4.42473048155671e-05,Pacc1,protein_coding,-0.180214288810171,4.07407894794763,0.345663952630814
ENSMUSG00000026718.18,4.41709950761769e-05,Stam,protein_coding,-0.0109738762903612,4.52007039757189,0.952711899007911
ENSMUSG00000034121.13,4.41045610384095e-05,Mks1,protein_coding,-0.212754242221514,3.47562254000916,0.213132048964104
ENSMUSG00000108465.2,4.4101623786201e-05,Gm45110,TEC,0.323932310300516,2.29608921966786,0.484472115826794
ENSMUSG00000022414.9,4.40919548042493e-05,Tab1,protein_coding,0.272836011550906,4.97886161998177,0.0132684638775362
ENSMUSG00000039988.15,4.40665013473725e-05,NA,NA,0.0312465892359776,6.00343936012231,0.802188202172019
ENSMUSG00000050332.8,4.40595771623006e-05,Amer1,protein_coding,-0.0122779549862942,4.00599597840182,0.94948089851845
ENSMUSG00000057370.6,4.40535460596704e-05,Gm8724,processed_pseudogene,NA,NA,NA
ENSMUSG00000037152.12,4.39966872375666e-05,Ndufc1,protein_coding,-0.632000079891023,4.94883062557147,0.024135648688425
ENSMUSG00000018379.18,4.39747662462397e-05,Srsf1,protein_coding,-0.220259315751094,9.34104675275712,0.0067934975878553
ENSMUSG00000033460.15,4.39682362987157e-05,Armcx1,protein_coding,0.501292831937982,0.687932142217532,0.293518220200066
ENSMUSG00000005043.14,4.39392585087341e-05,Sgsh,protein_coding,0.285620299479954,4.31399141961231,0.0556620179811756
ENSMUSG00000088108.3,4.38285074812583e-05,Snora47,snoRNA,NA,NA,NA
ENSMUSG00000063172.14,4.37767547149141e-05,Ift25,protein_coding,0.16348625069091,3.45852308858055,0.530192885884868
ENSMUSG00000024334.10,4.37190552122677e-05,H2-Oa,protein_coding,0.0117793294001883,3.34922046493256,0.966524062063878
ENSMUSG00000023132.9,4.37153049642172e-05,Gzma,protein_coding,0.214157074565238,2.19987053475683,0.532437204694696
ENSMUSG00000027863.9,4.36732292767528e-05,Cd2,protein_coding,-0.320854414339936,7.55323442912545,0.0281644657009647
ENSMUSG00000023048.14,4.36379969029976e-05,Prr13,protein_coding,-0.296228006586666,6.17813100080712,0.0193097797815956
ENSMUSG00000026490.19,4.36279654574022e-05,Cdc42bpa,protein_coding,-0.356436400114603,0.760322326307418,0.535180757646316
ENSMUSG00000061111.9,4.35949476377725e-05,Mcrip1,protein_coding,0.029231984412439,5.72621839128586,0.907037181899599
ENSMUSG00000029714.12,4.35611191064535e-05,Gigyf1,protein_coding,0.231673988094541,6.59768058536832,0.00513963959246399
ENSMUSG00000013275.10,4.35379018445044e-05,Slc41a1,protein_coding,0.130892474933894,4.18379525479864,0.337168294231565
ENSMUSG00000035284.11,4.3437810213188e-05,Vps13c,protein_coding,0.278332678378035,6.3002876835,0.0425585680781759
ENSMUSG00000043091.10,4.33827220840693e-05,Tuba1c,protein_coding,-0.731694775874586,6.75493708408465,0.000489836154841571
ENSMUSG00000021650.8,4.33702087817435e-05,Ptcd2,protein_coding,-0.080729867029404,5.73432503984839,0.539716369901591
ENSMUSG00000028601.19,4.33313742896941e-05,Echdc2,protein_coding,-0.157679016700704,3.29591178175522,0.529956883053597
ENSMUSG00000014243.6,4.32605628688613e-05,Zswim7,protein_coding,-0.145864183745732,3.1851185739963,0.566790660208554
ENSMUSG00000021585.11,4.31737318088592e-05,Cast,protein_coding,-0.0212916007805755,7.2277845386878,0.841522522849561
ENSMUSG00000027010.17,4.31692534039651e-05,Slc25a12,protein_coding,-0.219143101339737,5.9476127066282,0.0392451109728013
ENSMUSG00000101223.8,4.31601440354997e-05,4930568A12Rik,lncRNA,NA,NA,NA
ENSMUSG00000040428.20,4.31364624711147e-05,Plekha4,protein_coding,0.612123865994295,0.770034320721336,0.283118507068727
ENSMUSG00000071454.14,4.30827011467273e-05,Dtnb,protein_coding,0.0076489070186056,5.17119857707271,0.967843179488796
ENSMUSG00000021044.16,4.2987267972167e-05,Adck1,protein_coding,0.0185116963011023,4.35089789190776,0.916122325468573
ENSMUSG00000026672.12,4.29240933792632e-05,Optn,protein_coding,-0.826895207850498,0.677122281008084,0.241380403914435
ENSMUSG00000021774.14,4.27986607289169e-05,Ube2e1,protein_coding,-0.180510135706786,6.39809340758271,0.175155266484635
ENSMUSG00000055371.18,4.27943484197641e-05,Stam2,protein_coding,0.0182795727938786,4.83266518622498,0.872624350830481
ENSMUSG00000064127.14,4.27757703292748e-05,Med14,protein_coding,0.0568322407593175,7.01414294242533,0.682792996630339
ENSMUSG00000021908.11,4.27543672332011e-05,Ncoa4-ps,processed_pseudogene,NA,NA,NA
ENSMUSG00000045257.11,4.2752235216992e-05,Morn2,protein_coding,-0.68056684133027,0.0538687412600262,0.422455265987884
ENSMUSG00000100164.2,4.27341018539814e-05,2610306M01Rik,lncRNA,-0.0946029649018094,1.0825854760243,0.903526159621976
ENSMUSG00000078162.7,4.27311869215107e-05,Gm2574,processed_pseudogene,NA,NA,NA
ENSMUSG00000020075.9,4.27305362641232e-05,Ddx21,protein_coding,-0.271075125448337,8.97966992237066,0.00422802129004312
ENSMUSG00000032525.16,4.27150933735007e-05,Nktr,protein_coding,0.350812569642898,8.39711685666385,0.0574132516023395
ENSMUSG00000054136.7,4.26495270822008e-05,Adm2,protein_coding,NA,NA,NA
ENSMUSG00000021993.11,4.25998149621403e-05,Mipep,protein_coding,-0.222963551368205,4.67930048789414,0.0925974365362357
ENSMUSG00000026005.16,4.25351750278939e-05,Rpe,protein_coding,-0.0739981245916236,5.82200098910005,0.631026556094434
ENSMUSG00000021368.16,4.24917631842551e-05,Tbc1d7,protein_coding,-0.0522101849987504,3.31087116017688,0.833322126853994
ENSMUSG00000073542.4,4.24724147665651e-05,Cep76,protein_coding,-0.204466309526437,4.602791153855,0.228309342225703
ENSMUSG00000117418.2,4.24652935162783e-05,Gm50063,lncRNA,NA,NA,NA
ENSMUSG00000006395.18,4.24621886165849e-05,Hyi,protein_coding,-0.154319887650887,3.92164278089448,0.566560418749282
ENSMUSG00000097207.9,4.23850540442459e-05,6030443J06Rik,lncRNA,-0.0868945322937053,1.36832984168763,0.838297368871159
ENSMUSG00000105175.2,4.23795917938994e-05,Gm43097,processed_pseudogene,NA,NA,NA
ENSMUSG00000031901.13,4.23444257627626e-05,Dus2,protein_coding,-0.166554500642095,3.96555499604144,0.290094692930754
ENSMUSG00000059179.7,4.23429270345054e-05,Gm8991,processed_pseudogene,NA,NA,NA
ENSMUSG00000030423.8,4.23004754118997e-05,Pop4,protein_coding,-0.38428894685883,5.32214287867164,0.00456787618563975
ENSMUSG00000120535.1,4.22450111802441e-05,Gm56715,lncRNA,NA,NA,NA
ENSMUSG00000106076.2,4.21917229030359e-05,Gm43840,processed_pseudogene,NA,NA,NA
ENSMUSG00000086916.3,4.21796590639632e-05,Gm15903,lncRNA,1.07627479356988,0.654109469695763,0.193571105168245
ENSMUSG00000040701.17,4.21742104240278e-05,NA,NA,-0.382140069986426,6.27986703548533,0.00100958038080208
ENSMUSG00000032381.6,4.21510255593992e-05,Ciao2a,protein_coding,-0.32033736258677,6.2377434325168,0.0859269143097083
ENSMUSG00000031399.16,4.21406784804415e-05,Fam3a,protein_coding,-0.130221473122123,3.49598920591594,0.538943319201006
ENSMUSG00000041025.16,4.21158228178234e-05,Iffo2,protein_coding,0.199851955998552,3.26506542183003,0.330390474490574
